69	64	98	61	18
43	20	89	12	66
29	2	93	85	79
89	86	14	75	46
32	92	20	57	45
99	53	53	70	95
10	79	14	92	72
32	31	17	53	25
22	16	60	26	95
24	1	61	22	35
32	54	85	31	41
97	72	53	70	15
13	96	50	43	39
60	98	63	54	7
42	99	12	100	93
60	8	24	36	10
35	60	66	13	22
47	63	89	47	94
70	82	97	32	97
74	72	23	62	98
49	47	78	97	19
77	65	29	49	23
64	86	31	99	32
40	20	63	44	19
97	96	69	82	34
22	38	92	83	74
38	11	100	33	36
46	39	45	45	84
37	41	27	16	61
42	66	79	62	16
24	38	100	85	7
58	93	4	91	94
36	33	53	73	64
36	44	80	9	68
46	95	30	49	54
1	43	28	27	19
26	92	3	94	32
95	92	62	98	37
19	22	76	34	84
81	44	13	82	47
27	92	18	15	45
62	15	15	46	40
25	93	72	91	16
56	37	30	72	3
75	73	4	43	54
25	37	74	2	90
41	45	28	7	47
63	11	5	43	84
31	25	77	94	84
80	62	78	13	95
49	35	9	100	37
49	83	28	80	31
22	80	65	73	74
81	88	35	85	17
57	23	51	9	19
54	76	91	100	59
65	23	51	51	100
92	53	52	13	52
8	38	78	44	26
72	11	70	86	92
71	70	24	29	46
58	100	6	40	100
57	9	49	13	16
27	41	16	39	90
6	9	72	20	38
55	11	98	83	19
74	88	12	22	32
96	78	94	31	97
73	4	99	91	9
45	92	10	69	78
18	58	34	39	73
78	23	97	18	59
49	89	17	47	35
27	10	39	100	81
100	42	70	10	17
58	44	20	32	86
67	61	80	98	66
1	98	28	62	3
16	22	19	64	79
47	26	33	15	23
21	51	23	98	33
10	60	64	14	66
58	74	41	81	96
32	25	95	97	12
74	86	27	55	25
97	75	24	10	59
93	66	32	1	57
2	49	17	21	88
94	94	39	48	14
26	28	77	49	91
52	80	12	1	27
92	5	90	80	71
12	6	90	38	3
7	82	9	1	91
15	52	50	95	25
98	51	48	43	57
34	45	85	54	72
67	19	47	23	43
50	19	77	84	54
25	37	19	14	74
95	62	55	78	49
16	55	2	84	34
37	28	45	30	87
69	53	12	52	19
45	67	95	24	98
75	3	72	68	67
3	92	10	36	6
90	19	97	21	86
65	74	9	73	96
80	35	58	32	67
15	95	79	57	94
48	52	52	52	64
78	96	74	26	89
69	31	75	89	15
62	42	3	84	3
25	25	35	98	61
85	45	5	44	85
67	3	94	1	49
74	29	39	55	40
68	2	36	30	40
5	86	44	100	10
3	44	69	76	23
86	4	13	63	93
69	2	99	46	68
14	16	10	89	17
85	87	84	27	86
83	86	58	52	91
92	90	26	80	18
58	23	7	54	33
27	92	6	77	5
26	78	76	26	50
80	68	21	54	49
32	34	42	56	48
79	90	9	46	41
86	69	98	87	49
71	86	58	52	51
31	54	67	59	22
96	95	32	70	21
50	37	72	100	99
80	1	17	94	61
1	40	4	15	9
80	23	86	40	99
27	38	34	31	43
6	28	14	2	35
43	51	72	94	80
47	29	5	69	66
5	88	99	75	7
92	16	40	80	38
5	39	49	45	16
96	21	52	88	16
82	5	3	72	10
21	67	22	64	59
78	42	96	73	28
60	19	57	46	61
67	72	7	63	48
40	34	20	45	25
26	74	98	2	24
44	39	58	97	39
22	72	52	1	45
3	42	71	89	65
21	25	62	51	3
95	19	17	48	10
68	35	41	74	86
26	2	11	12	56
29	75	23	5	67
77	59	11	68	32
17	40	64	23	4
98	22	67	27	1
66	82	96	58	91
18	19	11	67	97
61	97	99	52	94
63	9	75	73	65
17	61	33	16	18
51	72	1	54	56
64	70	41	98	23
100	28	46	20	1
67	95	85	71	54
37	80	35	38	97
49	99	86	59	40
8	37	30	4	2
76	19	53	32	31
63	97	62	56	94
72	65	60	70	99
56	16	90	91	52
13	24	100	65	53
61	96	48	5	65
58	33	77	14	31
73	81	52	87	11
43	58	80	89	97
94	57	94	25	79
53	54	78	58	37
7	62	87	34	73
22	3	35	14	99
44	57	88	50	98
26	91	98	43	28
88	36	58	67	10
7	29	48	50	39
11	39	49	84	4
49	8	11	12	94
37	70	69	74	60
4	86	37	74	97
92	25	84	99	70
62	97	65	53	20
11	13	78	70	100
77	17	77	9	33
14	41	56	25	49
51	93	32	1	70
87	90	63	67	32
40	64	52	67	67
1	27	68	10	40
4	27	25	74	86
39	40	67	49	55
94	60	71	55	35
64	63	9	95	3
11	14	39	67	39
74	16	95	63	26
11	36	58	18	78
45	22	27	46	6
63	91	43	98	33
22	34	32	22	13
14	42	52	84	77
72	10	17	88	6
17	46	93	63	98
3	65	76	97	30
61	82	4	84	63
42	69	51	15	49
19	79	96	69	36
83	10	49	58	51
14	35	56	34	64
61	33	22	90	3
41	56	88	56	84
91	26	56	24	38
11	49	15	77	69
67	3	71	53	20
17	33	80	19	10
3	67	72	97	43
31	96	25	73	30
66	1	82	69	40
87	94	45	22	63
41	96	49	3	7
72	98	53	6	88
3	64	50	76	86
18	44	23	8	83
78	8	10	73	92
74	77	46	45	64
7	26	98	29	10
15	40	15	9	55
53	55	23	93	49
67	58	62	69	1
78	36	61	43	39
57	20	80	82	87
29	30	39	76	18
22	32	90	62	83
1	35	55	52	12
43	97	15	48	54
3	19	5	27	16
93	8	5	10	29
33	54	95	39	1
97	29	44	70	94
32	52	63	80	93
67	69	86	96	38
28	25	25	7	78
79	91	73	83	20
5	27	7	25	71
11	26	75	21	93
94	42	17	32	91
86	5	75	93	94
92	35	47	56	36
63	73	23	44	25
90	88	29	27	45
4	7	99	2	34
5	67	81	65	81
47	39	78	27	26
46	29	62	49	87
46	98	82	27	92
51	67	10	39	73
70	21	19	98	48
65	88	27	19	24
84	40	89	49	39
39	30	28	79	34
41	84	14	71	100
3	25	83	43	49
38	11	54	44	6
36	84	41	63	12
69	14	1	90	39
25	15	59	21	7
60	51	40	32	74
68	58	13	64	74
49	94	61	82	23
23	91	63	38	47
54	5	71	18	6
36	45	10	29	95
65	72	34	4	47
54	2	3	85	22
20	4	47	7	44
14	40	97	36	55
54	35	23	37	52
90	48	87	86	29
3	94	39	55	30
9	40	4	38	60
83	39	23	3	88
75	19	72	65	2
9	24	15	10	17
94	61	58	29	59
3	55	84	34	99
56	85	87	41	90
98	80	14	15	84
59	12	47	20	2
89	84	38	63	42
43	100	65	24	14
56	65	34	59	93
11	64	90	44	93
27	97	62	84	48
21	32	89	50	87
74	56	55	96	14
71	43	28	97	41
3	62	40	55	33
51	25	92	5	25
100	33	65	48	79
10	99	91	8	57
13	30	52	43	43
58	40	29	83	59
89	78	15	72	76
97	69	70	36	86
6	81	7	46	76
43	41	49	31	100
89	42	50	97	81
51	74	48	38	4
17	18	82	76	26
46	8	55	66	16
80	87	26	73	96
13	14	23	8	38
20	42	29	63	30
72	8	48	32	9
92	12	5	93	55
91	47	5	58	10
48	69	33	97	29
22	39	96	81	50
20	39	58	21	46
42	9	31	75	60
8	12	100	16	45
90	63	93	43	76
33	3	28	64	8
31	96	70	32	95
66	58	11	27	85
31	86	90	97	74
23	59	23	26	36
100	6	9	14	58
60	51	68	11	7
53	39	93	43	53
10	99	6	54	43
79	76	34	45	13
77	94	31	89	3
65	26	86	15	10
37	56	51	1	77
43	96	39	40	43
25	81	23	36	65
28	60	61	56	96
38	49	72	99	24
11	56	22	85	43
49	97	53	52	19
16	63	53	71	20
22	37	52	31	44
25	81	7	96	89
39	13	21	10	97
97	21	6	35	57
28	15	78	81	75
66	8	2	52	65
16	6	75	59	37
56	95	50	91	96
4	61	98	44	64
96	34	62	89	4
40	89	11	98	18
87	62	41	92	45
82	34	89	62	40
14	92	86	4	26
96	69	100	59	41
42	22	38	88	57
23	86	41	4	48
79	98	55	73	38
88	4	44	8	15
34	83	37	11	6
17	76	45	38	51
6	1	25	99	47
26	48	100	31	59
35	61	13	97	32
80	22	51	79	46
60	91	75	57	93
65	33	6	77	89
10	1	38	39	94
3	37	57	54	32
51	2	62	65	64
76	92	90	26	82
97	89	75	21	45
48	54	38	71	30
20	50	71	52	84
95	90	18	43	76
3	29	17	30	45
37	25	59	4	17
52	58	81	98	85
25	6	4	55	43
17	78	18	83	82
87	39	97	31	91
47	50	85	28	68
85	92	65	51	46
40	57	3	39	70
36	25	94	31	80
53	15	28	32	62
16	8	87	72	22
64	70	54	64	37
8	86	23	42	64
81	27	48	27	62
41	57	97	39	60
13	57	63	67	65
45	65	27	5	40
18	11	52	66	6
53	53	42	68	12
32	57	76	35	39
59	84	60	55	34
85	65	98	15	23
14	31	13	49	50
7	86	81	37	37
31	1	97	80	22
13	5	5	24	96
52	10	98	5	19
88	92	25	64	78
25	44	55	61	9
71	87	96	87	62
36	10	88	10	36
94	55	25	32	46
58	95	38	46	96
94	90	11	76	2
74	96	20	32	29
65	17	40	3	57
33	80	59	97	39
29	18	76	5	34
28	74	77	77	44
53	18	64	68	28
20	56	44	88	40
28	62	99	17	33
10	68	14	84	75
27	77	69	73	22
3	32	91	6	91
32	76	82	4	96
81	65	10	100	8
75	39	29	76	2
35	89	72	45	10
42	64	92	36	89
71	26	30	11	69
47	77	47	26	48
8	43	86	54	42
51	19	66	90	1
66	85	35	75	27
5	9	14	35	66
30	23	19	63	69
55	86	68	87	89
31	86	38	7	37
8	18	5	95	86
99	65	4	62	77
44	46	61	60	23
52	71	91	17	43
45	93	23	51	45
54	17	68	49	48
13	5	2	12	86
50	3	27	94	17
23	7	57	43	9
48	99	67	61	32
100	8	35	54	72
84	47	56	82	98
85	12	72	88	93
47	78	36	20	81
35	9	89	69	36
39	92	58	30	48
45	95	19	60	81
18	97	99	45	81
77	28	47	80	55
91	6	61	22	20
97	82	72	95	53
90	53	58	68	59
48	5	37	16	52
74	72	66	88	52
11	19	66	35	47
51	91	52	54	55
74	100	51	95	31
95	23	98	25	59
51	34	11	89	18
90	77	70	22	12
27	95	45	96	78
97	51	6	48	52
30	96	81	89	68
97	60	10	73	30
1	21	83	99	13
83	73	29	34	54
56	91	23	63	93
67	62	7	20	48
37	96	90	48	5
92	73	88	50	24
100	20	51	90	92
99	68	73	75	9
91	88	19	11	36
37	91	53	79	40
59	3	99	44	44
99	45	77	61	61
25	79	77	89	97
57	36	13	4	14
39	56	19	40	93
4	19	13	82	1
57	33	87	20	32
93	25	70	63	80
87	2	25	24	59
50	80	54	33	76
32	100	96	48	91
43	61	47	30	99
86	3	91	30	65
63	42	70	62	78
12	67	61	14	53
28	88	70	81	52
94	80	82	83	2
84	20	33	66	54
84	81	36	29	72
90	60	77	91	59
39	85	96	93	76
13	2	31	7	19
50	77	36	1	87
78	6	89	55	82
29	16	12	12	65
76	26	20	97	62
19	53	75	3	97
69	42	34	19	62
11	63	98	57	20
88	12	78	21	84
79	9	38	36	70
42	21	76	82	75
42	33	98	7	27
31	76	4	66	88
56	87	36	74	1
12	25	76	69	45
78	6	24	44	36
63	91	14	5	73
19	23	62	45	83
26	44	16	48	61
98	91	4	58	12
27	77	46	98	82
8	4	7	79	61
71	22	41	58	52
60	7	22	59	60
64	33	13	81	1
40	12	16	67	53
54	63	52	3	90
3	83	53	59	21
59	79	12	74	89
85	55	17	19	44
74	91	47	29	30
50	83	44	37	41
100	87	37	41	20
16	9	71	71	81
84	59	10	40	72
93	31	36	59	6
43	20	54	37	69
73	85	91	11	20
57	59	45	57	31
93	97	28	36	94
77	72	67	19	92
21	31	60	26	92
40	95	72	100	51
55	90	4	99	91
38	13	32	44	26
34	82	83	98	44
90	28	16	80	47
25	93	82	91	65
80	5	74	33	10
47	91	62	42	28
13	73	30	76	80
68	73	7	55	18
91	100	64	5	37
38	87	72	79	79
59	73	82	11	82
94	11	91	13	35
16	21	91	21	53
71	75	30	30	89
77	35	91	60	45
88	83	69	31	19
51	95	32	35	58
78	45	13	98	85
9	73	24	62	2
40	83	80	45	46
2	80	92	4	89
22	26	84	48	73
23	94	82	21	35
1	42	49	68	19
7	56	73	82	3
89	29	72	51	62
33	68	66	55	92
16	82	94	16	85
43	17	34	95	2
11	3	19	51	51
95	39	98	99	90
36	56	16	70	68
91	19	21	12	34
32	91	78	81	35
